Sender;Ngram;Count
Maverick SOB;('Goose', 'about');1
Maverick SOB;('about', 'this');1
Maverick SOB;('this', '...');2
Maverick SOB;('...', 'OK');2
Maverick SOB;('OK', 'Bad');1
Maverick SOB;('Bad', 'Boy');1
Maverick SOB;('Boy', '...');1
Maverick SOB;('...', 'Goose');1
Maverick SOB;('Goose', 'agreed');1
Maverick SOB;('agreed', 'to');1
Maverick SOB;('to', 'give');1
Maverick SOB;('give', 'you');1
Maverick SOB;('you', 'a');1
Maverick SOB;('a', 'second');1
Maverick SOB;('second', 'chance');1
Maverick SOB;('chance', ',');1
Maverick SOB;(',', 'but');2
Maverick SOB;('but', 'you');1
Maverick SOB;('you', 'need');1
Maverick SOB;('to', 'do');1
Maverick SOB;('do', 'everything');1
Maverick SOB;('everything', 'we');1
Maverick SOB;('we', 'say');1
Maverick SOB;('say', 'OK');1
Maverick SOB;('OK', '?');3
Maverick SOB;('?', 'Dear');1
Maverick SOB;('Dear', 'God');1
Maverick SOB;('God', ',');1
Maverick SOB;(',', 'please');1
Maverick SOB;('please', 'make');1
Maverick SOB;('make', 'sure');2
Maverick SOB;('sure', 'I');1
Maverick SOB;('I', 'do');1
Maverick SOB;('do', "n't");2
Maverick SOB;("n't", '.');1
Maverick SOB;('.', 'Sick');1
Maverick SOB;('Sick', 'of');1
Maverick SOB;('of', 'cleaning');1
Maverick SOB;('cleaning', 'up');1
Maverick SOB;('up', 'after');1
Maverick SOB;('after', 'others');1
Maverick SOB;('others', '.');1
Maverick SOB;('.', 'First');1
Maverick SOB;('First', 'job');1
Maverick SOB;('job', '.');2
Maverick SOB;('.', 'Find');1
Maverick SOB;('Find', 'us');1
Maverick SOB;('us', 'a');1
Maverick SOB;('a', 'place');1
Maverick SOB;('place', 'to');1
Maverick SOB;('to', 'rob');1
Maverick SOB;('rob', '..');1
Maverick SOB;('..', 'In');1
Maverick SOB;('In', 'the');1
Maverick SOB;('the', 'city');1
Maverick SOB;('city', '?');1
Maverick SOB;('?', 'Nah');1
Maverick SOB;('Nah', 'man');1
Maverick SOB;('man', 'that');1
Maverick SOB;('that', "'s");1
Maverick SOB;("'s", 'someone');1
Maverick SOB;('someone', 'else');1
Maverick SOB;('else', "'s");1
Maverick SOB;("'s", 'turf');1
Maverick SOB;('turf', '.');1
Maverick SOB;('.', 'We');3
Maverick SOB;('We', 'stick');1
Maverick SOB;('stick', 'to');1
Maverick SOB;('to', 'the');1
Maverick SOB;('the', 'suburbs');1
Maverick SOB;('suburbs', 'or');1
Maverick SOB;('or', 'get');1
Maverick SOB;('get', 'whacked');1
Maverick SOB;('whacked', '.');1
Maverick SOB;('.', 'Local');1
Maverick SOB;('Local', 'numbers');1
Maverick SOB;('numbers', 'only');1
Maverick SOB;('only', 'Maybe');1
Maverick SOB;('Maybe', '.');1
Maverick SOB;('How', 'much');1
Maverick SOB;('much', 'do');1
Maverick SOB;('want', '?');1
Maverick SOB;('?', 'Deal');1
Maverick SOB;('Deal', 'OK');1
Maverick SOB;('OK', 'later');1
Maverick SOB;('later', 'on');1
Maverick SOB;('on', 'meet');1
Maverick SOB;('meet', 'here');1
Maverick SOB;('here', '.');2
Maverick SOB;('.', 'nan');3
Maverick SOB;('nan', 'What');2
Maverick SOB;('What', 'time');1
Maverick SOB;('time', 'do');1
Maverick SOB;('do', 'ya');1
Maverick SOB;('ya', 'think');1
Maverick SOB;('think', '?');1
Maverick SOB;('?', 'Yer');1
Maverick SOB;('Yer', 'OK');2
Maverick SOB;('OK', 'I');3
Maverick SOB;('I', 'can');1
Maverick SOB;('can', 'do');1
Maverick SOB;('do', 'that');1
Maverick SOB;('that', '.');1
Maverick SOB;('.', 'See');2
Maverick SOB;('See', 'you');2
Maverick SOB;('you', 'there');1
Maverick SOB;('there', 'shortly');1
Maverick SOB;('shortly', '.');1
Maverick SOB;('.', 'Bring');2
Maverick SOB;('Bring', 'the');2
Maverick SOB;('the', 'packages');1
Maverick SOB;('packages', '≡ƒôª');1
Maverick SOB;('≡ƒôª', 'nan');1
Maverick SOB;('nan', 'Good');1
Maverick SOB;('Good', 'idea');1
Maverick SOB;('idea', 'to');1
Maverick SOB;('to', 'make');2
Maverick SOB;('make', 'it');1
Maverick SOB;('it', 'look');1
Maverick SOB;('look', 'like');1
Maverick SOB;('like', 'you');1
Maverick SOB;('you', 'were');1
Maverick SOB;('were', 'just');1
Maverick SOB;('just', 'picking');1
Maverick SOB;('picking', 'up');1
Maverick SOB;('up', 'a');1
Maverick SOB;('a', 'regular');1
Maverick SOB;('regular', 'parcel');1
Maverick SOB;('parcel', '.');1
Maverick SOB;('.', 'That');1
Maverick SOB;('That', 'was');1
Maverick SOB;('was', 'an');1
Maverick SOB;('an', 'expensive');1
Maverick SOB;('expensive', 'trade');1
Maverick SOB;('trade', 'nan');1
Maverick SOB;('nan', 'Funnily');1
Maverick SOB;('Funnily', 'enough');1
Maverick SOB;('enough', 'I');1
Maverick SOB;('I', 'have');1
Maverick SOB;('have', 'a');1
Maverick SOB;('a', 'kilo');1
Maverick SOB;('kilo', 'of');1
Maverick SOB;('of', 'white');1
Maverick SOB;('white', 'powder');1
Maverick SOB;('powder', 'available');1
Maverick SOB;('available', '...');1
Maverick SOB;('...', 'nan');5
Maverick SOB;('nan', '$');1
Maverick SOB;('$', '110,000');1
Maverick SOB;('110,000', 'allowing');1
Maverick SOB;('allowing', 'for');1
Maverick SOB;('for', 'inflation');1
Maverick SOB;('inflation', '...');1
Maverick SOB;('...', 'Yes');1
Maverick SOB;('Yes', 'well');1
Maverick SOB;('well', 'finest');1
Maverick SOB;('finest', 'quality');1
Maverick SOB;('quality', ',');1
Maverick SOB;(',', 'very');1
Maverick SOB;('very', 'cheap');1
Maverick SOB;('cheap', 'to');1
Maverick SOB;('to', 'you');1
Maverick SOB;('you', 'my');1
Maverick SOB;('my', 'friend');1
Maverick SOB;('friend', '.');1
Maverick SOB;('.', 'You');3
Maverick SOB;('You', 'can');1
Maverick SOB;('can', 'cut');1
Maverick SOB;('cut', 'it');1
Maverick SOB;('it', 'down');1
Maverick SOB;('down', 'and');1
Maverick SOB;('and', 'quadruple');1
Maverick SOB;('quadruple', 'the');1
Maverick SOB;('the', 'value');1
Maverick SOB;('value', '...');1
Maverick SOB;('...', 'Tick');1
Maverick SOB;('Tick', 'tock');1
Maverick SOB;('tock', '....');1
Maverick SOB;('....', 'Just');1
Maverick SOB;('Just', 'what');1
Maverick SOB;('what', 'I');1
Maverick SOB;('I', 'needed');1
Maverick SOB;('needed', 'to');1
Maverick SOB;('to', 'hear');1
Maverick SOB;('hear', 'thank');1
Maverick SOB;('thank', 'you');1
Maverick SOB;('you', '.');1
Maverick SOB;('.', 'Let');1
Maverick SOB;('Let', "'s");1
Maverick SOB;("'s", 'do');1
Maverick SOB;('do', 'Wednesday');1
Maverick SOB;('Wednesday', 'evening');1
Maverick SOB;('evening', '.');1
Maverick SOB;('.', '≡ƒæî');1
Maverick SOB;('≡ƒæî', 'I');1
Maverick SOB;('I', 'will');2
Maverick SOB;('will', 'be');2
Maverick SOB;('be', 'there');2
Maverick SOB;('there', 'bring');1
Maverick SOB;('bring', 'the');2
Maverick SOB;('the', 'cash');2
Maverick SOB;('cash', 'and');1
Maverick SOB;('and', 'you');1
Maverick SOB;('you', 'get');1
Maverick SOB;('get', 'the');1
Maverick SOB;('the', 'delivery');1
Maverick SOB;('delivery', 'of');1
Maverick SOB;('of', 'powder');1
Maverick SOB;('powder', '....');1
Maverick SOB;('....', '10.minutes');1
Maverick SOB;('10.minutes', 'OK');1
Maverick SOB;('I', "'m");2
Maverick SOB;("'m", 'here');1
Maverick SOB;('here', 'now');1
Maverick SOB;('now', '.');2
Maverick SOB;('.', 'Black');1
Maverick SOB;('Black', 'jacket');1
Maverick SOB;('jacket', '.');1
Maverick SOB;('.', 'Where');1
Maverick SOB;('Where', 'are');1
Maverick SOB;('are', 'you');1
Maverick SOB;('you', 'at');1
Maverick SOB;('at', '?');1
Maverick SOB;('?', '?');18
Maverick SOB;('OK', 'yes');1
Maverick SOB;('yes', 'yes');1
Maverick SOB;('yes', 'I');2
Maverick SOB;('I', 'see');1
Maverick SOB;('see', 'you');1
Maverick SOB;('you', '≡ƒæÇ');1
Maverick SOB;('≡ƒæÇ', 'nan');1
Maverick SOB;('nan', 'Pleasure');1
Maverick SOB;('Pleasure', 'doing');1
Maverick SOB;('doing', 'business');1
Maverick SOB;('business', 'with');1
Maverick SOB;('with', 'you');1
Maverick SOB;('you', 'Yer');1
Maverick SOB;('Yer', 'absolutely');1
Maverick SOB;('absolutely', 'Wow');1
Maverick SOB;('Wow', 'really');1
Maverick SOB;('really', '?');1
Maverick SOB;('?', '\\nOK');1
Maverick SOB;('\\nOK', 'let');1
Maverick SOB;('let', 'me');2
Maverick SOB;('me', 'check');1
Maverick SOB;('check', 'Γ£ö');1
Maverick SOB;('Γ£ö', 'God');1
Maverick SOB;('God', 'damn');1
Maverick SOB;('damn', '.');1
Maverick SOB;('.', 'OK');1
Maverick SOB;('will', 'put');1
Maverick SOB;('put', 'another');1
Maverick SOB;('another', 'call');1
Maverick SOB;('call', 'in');1
Maverick SOB;('in', '...');1
Maverick SOB;('nan', 'Are');1
Maverick SOB;('Are', 'you');1
Maverick SOB;('you', 'watching');1
Maverick SOB;('watching', 'me');1
Maverick SOB;('me', '?');2
Maverick SOB;('OK', 'ok');2
Maverick SOB;('ok', 'So');1
Maverick SOB;('So', 'you');1
Maverick SOB;('you', 'still');1
Maverick SOB;('still', 'want');1
Maverick SOB;('want', 'stuff');1
Maverick SOB;('stuff', '?');1
Maverick SOB;('ok', 'working');1
Maverick SOB;('working', 'on');1
Maverick SOB;('on', 'it');1
Maverick SOB;('it', 'nan');1
Maverick SOB;('nan', 'Yer');1
Maverick SOB;('OK', 'man');1
Maverick SOB;('man', 'I');1
Maverick SOB;('I', 'got');1
Maverick SOB;('got', 'the');1
Maverick SOB;('the', 'message');1
Maverick SOB;('message', 'nan');1
Maverick SOB;('nan', 'A');1
Maverick SOB;('A', 'package');1
Maverick SOB;('package', 'has');1
Maverick SOB;('has', 'arrived');1
Maverick SOB;('arrived', '....');1
Maverick SOB;('....', 'You');1
Maverick SOB;('You', 'still');1
Maverick SOB;('still', 'in');1
Maverick SOB;('in', 'the');1
Maverick SOB;('the', 'market');1
Maverick SOB;('market', '?');1
Maverick SOB;('?', 'Not');1
Maverick SOB;('Not', 'as');1
Maverick SOB;('as', 'big');1
Maverick SOB;('big', 'a');1
Maverick SOB;('a', 'quantity');1
Maverick SOB;('quantity', 'available');1
Maverick SOB;('available', 'this');1
Maverick SOB;('this', 'time');1
Maverick SOB;('time', '.');1
Maverick SOB;('.', '15,000kr');1
Maverick SOB;('15,000kr', 'for');1
Maverick SOB;('for', '100');1
Maverick SOB;('100', 'grams');1
Maverick SOB;('grams', 'Yep');1
Maverick SOB;('Yep', '.');1
Maverick SOB;('.', 'Will');2
Maverick SOB;('Will', 'let');2
Maverick SOB;('let', 'you');2
Maverick SOB;('you', 'know');2
Maverick SOB;('know', '.');1
Maverick SOB;('.', 'Need');1
Maverick SOB;('Need', 'to');1
Maverick SOB;('to', 'someone');1
Maverick SOB;('someone', '...');1
Maverick SOB;('OK', 'that');1
Maverick SOB;('that', 'works');1
Maverick SOB;('works', '.');1
Maverick SOB;('you', 'tomorrow');1
Maverick SOB;('tomorrow', 'Yes');1
Maverick SOB;('Yes', 'be');1
Maverick SOB;('there', 'sometime');1
Maverick SOB;('sometime', 'between');1
Maverick SOB;('between', '6.30-7pm');1
Maverick SOB;('6.30-7pm', '.');1
Maverick SOB;('know', 'when');1
Maverick SOB;('when', 'I');1
Maverick SOB;('I', 'leave');1
Maverick SOB;('leave', 'with');1
Maverick SOB;('with', 'a');1
Maverick SOB;('a', '30');1
Maverick SOB;('30', 'min');1
Maverick SOB;('min', 'warning');1
Maverick SOB;('warning', '.');1
Maverick SOB;('cash', '≡ƒÆ╕');1
Maverick SOB;('≡ƒÆ╕', 'Good');1
Maverick SOB;('Good', '≡ƒæì');1
Maverick SOB;('≡ƒæì', 'OK');1
Maverick SOB;('OK', 'got');1
Maverick SOB;('got', 'some');1
Maverick SOB;('some', 'jobs');1
Maverick SOB;('jobs', 'done');1
Maverick SOB;('done', 'and');1
Maverick SOB;('and', 'on');1
Maverick SOB;('on', 'schedule');1
Maverick SOB;('schedule', '.');1
Maverick SOB;('.', 'Be');1
Maverick SOB;('Be', 'there');1
Maverick SOB;('there', 'on');1
Maverick SOB;('on', 'time');1
Maverick SOB;('time', 'or');1
Maverick SOB;('or', 'early');1
Maverick SOB;('early', 'As');1
Maverick SOB;('As', 'and');1
Maverick SOB;('and', 'when');1
Maverick SOB;('when', '.');1
Maverick SOB;('.', 'Just');1
Maverick SOB;('Just', 'bring');1
Maverick SOB;('the', '≡ƒÆ░');1
Maverick SOB;('≡ƒÆ░', 'Yes');1
Maverick SOB;('Yes', 'you');1
Maverick SOB;('you', 'can');1
Maverick SOB;('can', 'trust');1
Maverick SOB;('trust', 'me');1
Maverick SOB;('me', ':');1
Maverick SOB;(':', ')');1
Maverick SOB;(')', 'Meet');1
Maverick SOB;('Meet', 'me');3
Maverick SOB;('me', 'outside');1
Maverick SOB;('outside', 'back');1
Maverick SOB;('back', 'of');1
Maverick SOB;('of', 'shop');1
Maverick SOB;('shop', 'Meet');1
Maverick SOB;('me', 'here');1
Maverick SOB;('nan', 'nan');16
Maverick SOB;('nan', 'Likewise');1
Maverick SOB;('Likewise', '.');1
Maverick SOB;('.', 'Call');1
Maverick SOB;('Call', 'again');1
Maverick SOB;('again', ';');1
Maverick SOB;(';', ')');1
Maverick SOB;(')', 'Hey');1
Maverick SOB;('Hey', '.');1
Maverick SOB;('.', 'If');1
Maverick SOB;('If', 'you');1
Maverick SOB;('you', 'hear');1
Maverick SOB;('hear', 'from');1
Maverick SOB;('from', 'Goose');1
Maverick SOB;('Goose', ',');1
Maverick SOB;(',', 'let');1
Maverick SOB;('me', 'know');1
Maverick SOB;('know', 'please');1
Maverick SOB;('please', '.');1
Maverick SOB;('We', 'had');1
Maverick SOB;('had', 'a');1
Maverick SOB;('a', 'disagreement');1
Maverick SOB;('disagreement', '.');1
Maverick SOB;('.', 'Want');1
Maverick SOB;('Want', 'to');3
Maverick SOB;('sure', 'he');1
Maverick SOB;('he', 'does');2
Maverick SOB;('does', "n't");1
Maverick SOB;("n't", 'start');1
Maverick SOB;('start', 'doing');1
Maverick SOB;('doing', 'deals');1
Maverick SOB;('deals', 'behind');1
Maverick SOB;('behind', 'my');1
Maverick SOB;('my', 'back');1
Maverick SOB;('back', '....');1
Maverick SOB;('....', 'I');1
Maverick SOB;('I', 'am');1
Maverick SOB;('am', 'your');1
Maverick SOB;('your', 'supplier');1
Maverick SOB;('supplier', 'OK');1
Maverick SOB;('?', 'No');1
Maverick SOB;('No', 'man');1
Maverick SOB;('man', '.');1
Maverick SOB;('.', 'Did');1
Maverick SOB;('Did', "n't");1
Maverick SOB;("n't", 'notice');1
Maverick SOB;('notice', 'the');1
Maverick SOB;('the', 'date');1
Maverick SOB;('date', 'until');1
Maverick SOB;('until', 'now');1
Maverick SOB;('.', 'This');1
Maverick SOB;('This', 'is');1
Maverick SOB;('is', 'straight');1
Maverick SOB;('straight', 'up');1
Maverick SOB;('up', 'serious');1
Maverick SOB;('serious', '.');1
Maverick SOB;('We', 'have');1
Maverick SOB;('have', 'internal');1
Maverick SOB;('internal', 'issues');1
Maverick SOB;('issues', '.');1
Maverick SOB;('.', 'No');1
Maverick SOB;('No', 'problem');1
Maverick SOB;('problem', 'for');1
Maverick SOB;('for', 'you');2
Maverick SOB;('you', ',');1
Maverick SOB;('but', 'only');1
Maverick SOB;('only', 'talk');1
Maverick SOB;('talk', 'to');1
Maverick SOB;('to', 'me');1
Maverick SOB;('me', 'OK');1
Maverick SOB;('?', 'Yes');1
Maverick SOB;('Yes', 'yes');1
Maverick SOB;('yes', '.');1
Maverick SOB;('.', 'And');1
Maverick SOB;('And', 'if');1
Maverick SOB;('if', 'he');1
Maverick SOB;('does', 'reach');1
Maverick SOB;('reach', 'out');1
Maverick SOB;('out', ',');1
Maverick SOB;(',', 'do');1
Maverick SOB;("n't", 'listen');1
Maverick SOB;('listen', 'to');1
Maverick SOB;('to', 'any');1
Maverick SOB;('any', 'of');1
Maverick SOB;('of', 'his');1
Maverick SOB;('his', 'nonsense');1
Maverick SOB;('nonsense', '.');1
Maverick SOB;('.', 'Guy');1
Maverick SOB;('Guy', 'is');1
Maverick SOB;('is', 'acting');1
Maverick SOB;('acting', 'the');1
Maverick SOB;('the', 'fool');1
Maverick SOB;('fool', 'right');1
Maverick SOB;('right', 'now');1
Maverick SOB;('now', 'alright');1
Maverick SOB;('alright', '≡ƒÖä');1
Maverick SOB;('≡ƒÖä', 'Sure');1
Maverick SOB;('Sure', '...');1
Maverick SOB;('...', 'Dude');1
Maverick SOB;('Dude', '.');1
Maverick SOB;('.', 'All');1
Maverick SOB;('All', 'is');1
Maverick SOB;('is', 'good');1
Maverick SOB;('good', '.');1
Maverick SOB;('.', 'Relax');1
Maverick SOB;('Relax', '.');1
Maverick SOB;('.', 'I');2
Maverick SOB;('I', 'take');1
Maverick SOB;('take', 'care');1
Maverick SOB;('care', 'of');1
Maverick SOB;('of', 'all');1
Maverick SOB;('all', 'this');2
Maverick SOB;('...', 'Split');1
Maverick SOB;('Split', 'personality');1
Maverick SOB;('personality', '?');1
Maverick SOB;('?', 'nan');8
Maverick SOB;('nan', 'Damn');2
Maverick SOB;('Damn', '...');1
Maverick SOB;('...', 'what');1
Maverick SOB;('what', 'else');1
Maverick SOB;('else', 'u');1
Maverick SOB;('u', 'got');1
Maverick SOB;('got', '.');1
Maverick SOB;('need', 'tools');1
Maverick SOB;('tools', 'for');1
Maverick SOB;('for', '2');1
Maverick SOB;('2', 'at');1
Maverick SOB;('at', 'least');1
Maverick SOB;('least', 'on');1
Maverick SOB;('on', 'next');1
Maverick SOB;('next', 'job');1
Maverick SOB;('nan', 'Got');1
Maverick SOB;('Got', 'some');1
Maverick SOB;('some', 'more');1
Maverick SOB;('more', 'for');1
Maverick SOB;('you', '...');1
Maverick SOB;('Damn', 'man');1
Maverick SOB;('man', 'you');1
Maverick SOB;('you', "'re");1
Maverick SOB;("'re", 'Fagin');1
Maverick SOB;('Fagin', 'now');1
Maverick SOB;('now', '?');1
Maverick SOB;('?', 'So');1
Maverick SOB;('So', 'what');1
Maverick SOB;('what', "'s");1
Maverick SOB;("'s", 'up');1
Maverick SOB;('up', '.');1
Maverick SOB;('You', 'selling');1
Maverick SOB;('selling', 'anything');1
Maverick SOB;('anything', 'more');1
Maverick SOB;('more', '?');1
Maverick SOB;('?', 'Oh');1
Maverick SOB;('Oh', 'man');1
Maverick SOB;('man', ',');1
Maverick SOB;(',', 'yes');1
Maverick SOB;('need', 'help');1
Maverick SOB;('help', 'to');1
Maverick SOB;('to', 'shift');1
Maverick SOB;('shift', 'all');1
Maverick SOB;('this', 'stolen');1
Maverick SOB;('stolen', 'gear');2
Maverick SOB;('gear', '.');1
Maverick SOB;('.', 'There');1
Maverick SOB;('There', "'s");1
Maverick SOB;("'s", 'so');1
Maverick SOB;('so', 'much');1
Maverick SOB;('much', 'of');1
Maverick SOB;('of', 'it');1
Maverick SOB;('it', '.');1
Maverick SOB;('.', 'The');1
Maverick SOB;('The', 'team');1
Maverick SOB;('team', 'have');1
Maverick SOB;('have', 'been');1
Maverick SOB;('been', 'busy');1
Maverick SOB;('busy', 'little');1
Maverick SOB;('little', 'bees');1
Maverick SOB;('bees', '≡ƒÉ¥');1
Maverick SOB;('≡ƒÉ¥', 'nan');1
Maverick SOB;('What', 'can');1
Maverick SOB;('can', 'you');1
Maverick SOB;('you', 'offer');1
Maverick SOB;('offer', 'me');1
Maverick SOB;('nan', 'Spicy');1
Maverick SOB;('Spicy', '?');1
Maverick SOB;('nan', 'Snowy');1
Maverick SOB;('Snowy', '≡ƒî¿');1
Maverick SOB;('≡ƒî¿', 'out');1
Maverick SOB;('out', 'nan');1
Maverick SOB;('nan', 'Want');2
Maverick SOB;('to', 'buy');2
Maverick SOB;('buy', 'some');1
Maverick SOB;('some', 'candlesticks');1
Maverick SOB;('candlesticks', '?');1
Maverick SOB;('nan', 'I');1
Maverick SOB;('I', 'pay');1
Maverick SOB;('pay', '...');1
Maverick SOB;('nan', '(');1
Maverick SOB;('(', 'smiley');1
Maverick SOB;('smiley', ')');1
Maverick SOB;(')', 'OK');1
Maverick SOB;('OK', 'will');1
Maverick SOB;('be', 'careful');1
Maverick SOB;('careful', '...');1
Maverick SOB;('nan', '500kr');1
Maverick SOB;('500kr', 'Your');1
Maverick SOB;('Your', 'loss');1
Maverick SOB;('loss', ',');1
Maverick SOB;(',', 'not');1
Maverick SOB;('not', 'mine');1
Maverick SOB;('mine', '.');1
Maverick SOB;('You', 'photo');1
Maverick SOB;('photo', 'bombed');1
Maverick SOB;('bombed', '?');1
Maverick SOB;('buy', '?');1
Maverick SOB;('nan', 'Yes');1
Maverick SOB;('Yes', 'they');1
Maverick SOB;('they', 'were');1
Maverick SOB;('were', 'my');1
Maverick SOB;('my', 'grandma');1
Maverick SOB;('grandma', "'s");1
Maverick SOB;("'s", 'of');1
Maverick SOB;('of', 'course');1
Maverick SOB;('course', '...');1
Maverick SOB;('...', '\\nDude');1
Maverick SOB;('\\nDude', 'like');1
Maverick SOB;('like', 'I');1
Maverick SOB;("'m", 'really');1
Maverick SOB;('really', 'going');1
Maverick SOB;('going', 'to');1
Maverick SOB;('to', 'admit');1
Maverick SOB;('admit', 'it');1
Maverick SOB;('it', "'s");1
Maverick SOB;("'s", 'all');1
Maverick SOB;('all', 'stolen');1
Maverick SOB;('gear', '?');1
Maverick SOB;('?', 'Seriously');1
Maverick SOB;('Seriously', '?');1
Maverick SOB;('nan', 'Meet');1
Maverick SOB;('me', 'in');1
Maverick SOB;('in', 'town');1
Maverick SOB;('town', 'nan');1
Maverick SOB;('nan', 'Maybe');1
Maverick SOB;('Maybe', '....');1
Maverick SOB;('....', '\\nWhat');1
Maverick SOB;('\\nWhat', 'u');1
Maverick SOB;('u', 'looking');1
Maverick SOB;('looking', 'for');1
Maverick SOB;('for', '?');1
Maverick SOB;('nan', 'Like');1
Maverick SOB;('Like', 'this');1
Maverick SOB;('this', 'you');1
Maverick SOB;('you', 'mean');1
Maverick SOB;('mean', '?');1
Maverick SOB;('?', '10,000kr');1
Maverick SOB;('10,000kr', '8000kr');1
Maverick.4444;('No', 'thanks');1
Maverick.4444;('thanks', 'Should');1
Maverick.4444;('Should', 'u');1
Maverick.4444;('u', 'be');1
Maverick.4444;('be', 'using');1
Maverick.4444;('using', 'this');1
Maverick.4444;('this', 'channel');1
Maverick.4444;('channel', '?');1
Mike.Jonson;('Yet', 'maybe');1
Mike.Jonson;('maybe', 'not');1
Mike.Jonson;('not', 'smart');1
Mike.Jonson;('smart', '.');1
Mike.Jonson;('.', 'Good');1
Mike.Jonson;('Good', 'point');1
Mike.Jonson;('point', '.');1
