Sender,Ngram,Count
Bad Boy,('≡ƒæì', 'alright', 'geezer'),1
Bad Boy,('alright', 'geezer', '?'),1
Bad Boy,('geezer', '?', 'I'),1
Bad Boy,('?', 'I', 'want'),1
Bad Boy,('I', 'want', 'to'),1
Bad Boy,('want', 'to', 'trade'),1
Bad Boy,('to', 'trade', '.'),1
Bad Boy,('trade', '.', 'The'),1
Bad Boy,('.', 'The', 'boys'),1
Bad Boy,('The', 'boys', 'let'),1
Bad Boy,('boys', 'let', 'me'),1
Bad Boy,('let', 'me', 'know'),1
Bad Boy,('me', 'know', 'you'),1
Bad Boy,('know', 'you', 'deal'),1
Bad Boy,('you', 'deal', 'in'),1
Bad Boy,('deal', 'in', 'cheap'),1
Bad Boy,('in', 'cheap', 'gear'),1
Bad Boy,('cheap', 'gear', 'and'),1
Bad Boy,('gear', 'and', 'occasionally'),1
Bad Boy,('and', 'occasionally', 'I'),1
Bad Boy,('occasionally', 'I', 'get'),1
Bad Boy,('I', 'get', 'some'),1
Bad Boy,('get', 'some', 'to'),1
Bad Boy,('some', 'to', 'sell'),1
Bad Boy,('to', 'sell', 'and'),1
Bad Boy,('sell', 'and', 'every'),1
Bad Boy,('and', 'every', 'now'),1
Bad Boy,('every', 'now', 'and'),1
Bad Boy,('now', 'and', 'then'),1
Bad Boy,('and', 'then', 'I'),1
Bad Boy,('then', 'I', 'need'),1
Bad Boy,('I', 'need', 'to'),2
Bad Boy,('need', 'to', 'buy'),1
Bad Boy,('to', 'buy', '...'),1
Bad Boy,('buy', '...', 'Yer'),1
Bad Boy,('...', 'Yer', 'I'),1
Bad Boy,('Yer', 'I', 'know'),1
Bad Boy,('I', 'know', ','),1
Bad Boy,('know', ',', 'listen'),1
Bad Boy,(',', 'listen', 'I'),1
Bad Boy,('listen', 'I', "'m"),1
Bad Boy,('I', "'m", 'sorry'),1
Bad Boy,("'m", 'sorry', 'man'),1
Bad Boy,('sorry', 'man', 'but'),1
Bad Boy,('man', 'but', 'learnt'),1
Bad Boy,('but', 'learnt', 'my'),1
Bad Boy,('learnt', 'my', 'lesson'),1
Bad Boy,('my', 'lesson', '.'),1
Bad Boy,('lesson', '.', 'It'),1
Bad Boy,('.', 'It', 'wo'),1
Bad Boy,('It', 'wo', "n't"),1
Bad Boy,('wo', "n't", 'happen'),1
Bad Boy,("n't", 'happen', 'again'),1
Bad Boy,('happen', 'again', 'I'),1
Bad Boy,('again', 'I', 'promise'),1
Bad Boy,('I', 'promise', '.'),1
Bad Boy,('promise', '.', 'This'),1
Bad Boy,('.', 'This', 'time'),1
Bad Boy,('This', 'time', 'it'),1
Bad Boy,('time', 'it', 'will'),1
Bad Boy,('it', 'will', 'be'),1
Bad Boy,('will', 'be', 'different'),1
Bad Boy,('be', 'different', '..'),1
Bad Boy,('different', '..', 'Seriously'),1
Bad Boy,('..', 'Seriously', 'you'),1
Bad Boy,('Seriously', 'you', 'can'),1
Bad Boy,('you', 'can', 'trust'),1
Bad Boy,('can', 'trust', 'me'),1
Bad Boy,('trust', 'me', '.'),1
Bad Boy,('me', '.', 'I'),2
Bad Boy,('.', 'I', 'wo'),1
Bad Boy,('I', 'wo', "n't"),1
Bad Boy,('wo', "n't", 'make'),1
Bad Boy,("n't", 'make', 'the'),1
Bad Boy,('make', 'the', 'same'),1
Bad Boy,('the', 'same', 'mistake'),1
Bad Boy,('same', 'mistake', 'twice'),1
Bad Boy,('mistake', 'twice', '.'),1
Bad Boy,('twice', '.', 'I'),1
Bad Boy,('.', 'I', 'will'),2
Bad Boy,('I', 'will', 'pay'),1
Bad Boy,('will', 'pay', 'on'),1
Bad Boy,('pay', 'on', 'time'),1
Bad Boy,('on', 'time', 'and'),1
Bad Boy,('time', 'and', 'keep'),1
Bad Boy,('and', 'keep', 'your'),1
Bad Boy,('keep', 'your', 'secrets'),1
Bad Boy,('your', 'secrets', '.'),1
Bad Boy,('secrets', '.', 'In'),1
Bad Boy,('.', 'In', 'my'),1
Bad Boy,('In', 'my', 'honor'),1
Bad Boy,('my', 'honor', 'Ok'),1
Bad Boy,('honor', 'Ok', 'I'),1
Bad Boy,('Ok', 'I', 'understand'),1
Bad Boy,('I', 'understand', ','),1
Bad Boy,('understand', ',', 'thanks'),1
Bad Boy,(',', 'thanks', '.'),1
Bad Boy,('thanks', '.', 'Did'),1
Bad Boy,('.', 'Did', 'he'),1
Bad Boy,('Did', 'he', 'say'),1
Bad Boy,('he', 'say', 'yes'),1
Bad Boy,('say', 'yes', '?'),1
Bad Boy,('yes', '?', 'nan'),1
Bad Boy,('?', 'nan', 'Yes'),1
Bad Boy,('nan', 'Yes', 'ok'),1
Bad Boy,('Yes', 'ok', 'thanks'),1
Bad Boy,('ok', 'thanks', 'man'),1
Bad Boy,('thanks', 'man', '.'),1
Bad Boy,('man', '.', 'You'),1
Bad Boy,('.', 'You', 'wo'),1
Bad Boy,('You', 'wo', "n't"),1
Bad Boy,('wo', "n't", 'regret'),1
Bad Boy,("n't", 'regret', 'it'),1
Bad Boy,('regret', 'it', '..'),1
Bad Boy,('it', '..', 'Ok'),1
Bad Boy,('..', 'Ok', 'boss'),1
Bad Boy,('Ok', 'boss', 'will'),1
Bad Boy,('boss', 'will', 'do'),1
Bad Boy,('will', 'do', '...'),1
Bad Boy,('do', '...', 'I'),1
Bad Boy,('...', 'I', 'heard'),1
Bad Boy,('I', 'heard', 'these'),1
Bad Boy,('heard', 'these', 'apartments'),1
Bad Boy,('these', 'apartments', 'are'),1
Bad Boy,('apartments', 'are', 'super'),1
Bad Boy,('are', 'super', 'expensive'),1
Bad Boy,('super', 'expensive', '?'),1
Bad Boy,('expensive', '?', 'https'),1
Bad Boy,('?', 'https', ':'),1
Bad Boy,('https', ':', '//images.app.goo.gl/W8yKUaPs697HTjms6'),1
Bad Boy,(':', '//images.app.goo.gl/W8yKUaPs697HTjms6', 'nan'),1
Bad Boy,('//images.app.goo.gl/W8yKUaPs697HTjms6', 'nan', 'How'),1
Bad Boy,('nan', 'How', 'about'),1
Bad Boy,('How', 'about', 'this'),1
Bad Boy,('about', 'this', '?'),1
Bad Boy,('this', '?', '9000kr'),1
Bad Boy,('?', '9000kr', 'should'),1
Bad Boy,('9000kr', 'should', 'be'),1
Bad Boy,('should', 'be', 'enough'),1
Bad Boy,('be', 'enough', 'to'),1
Bad Boy,('enough', 'to', 'let'),1
Bad Boy,('to', 'let', 'this'),1
Bad Boy,('let', 'this', 'little'),1
Bad Boy,('this', 'little', 'lot'),1
Bad Boy,('little', 'lot', 'go'),1
Bad Boy,('lot', 'go', 'to'),1
Bad Boy,('go', 'to', 'you'),1
Bad Boy,('to', 'you', 'my'),2
Bad Boy,('you', 'my', 'friend'),1
Bad Boy,('my', 'friend', 'Ok'),1
Bad Boy,('friend', 'Ok', 'let'),1
Bad Boy,('Ok', 'let', "'s"),1
Bad Boy,('let', "'s", 'meet'),1
Bad Boy,("'s", 'meet', 'up'),1
Bad Boy,('meet', 'up', 'today'),1
Bad Boy,('up', 'today', 'for'),1
Bad Boy,('today', 'for', 'the'),1
Bad Boy,('for', 'the', 'exchange'),1
Bad Boy,('the', 'exchange', '.'),1
Bad Boy,('exchange', '.', 'I'),1
Bad Boy,('.', 'I', 'bring'),1
Bad Boy,('I', 'bring', 'the'),1
Bad Boy,('bring', 'the', 'gear'),1
Bad Boy,('the', 'gear', 'and'),1
Bad Boy,('gear', 'and', 'you'),1
Bad Boy,('and', 'you', 'bring'),2
Bad Boy,('you', 'bring', 'the'),2
Bad Boy,('bring', 'the', 'cash'),1
Bad Boy,('the', 'cash', '.'),2
Bad Boy,('cash', '.', 'Next'),1
Bad Boy,('.', 'Next', '30'),1
Bad Boy,('Next', '30', 'mins'),1
Bad Boy,('30', 'mins', '?'),1
Bad Boy,('mins', '?', '?'),1
Bad Boy,('?', '?', '?'),6
Bad Boy,('?', '?', 'Ok'),2
Bad Boy,('?', 'Ok', 'and'),1
Bad Boy,('Ok', 'and', 'you'),1
Bad Boy,('bring', 'the', 'money'),1
Bad Boy,('the', 'money', '.'),1
Bad Boy,('money', '.', 'By'),1
Bad Boy,('.', 'By', 'the'),1
Bad Boy,('By', 'the', 'way'),1
Bad Boy,('the', 'way', 'stop'),1
Bad Boy,('way', 'stop', 'calling'),1
Bad Boy,('stop', 'calling', 'me'),1
Bad Boy,('calling', 'me', "'shortly"),1
Bad Boy,('me', "'shortly", "'"),1
Bad Boy,("'shortly", "'", 'Pleasure'),1
Bad Boy,("'", 'Pleasure', 'doing'),1
Bad Boy,('Pleasure', 'doing', 'business'),2
Bad Boy,('doing', 'business', 'with'),2
Bad Boy,('business', 'with', 'you'),2
Bad Boy,('with', 'you', '...'),1
Bad Boy,('you', '...', 'One'),1
Bad Boy,('...', 'One', 'good'),1
Bad Boy,('One', 'good', 'deal'),1
Bad Boy,('good', 'deal', ','),1
Bad Boy,('deal', ',', 'deserves'),1
Bad Boy,(',', 'deserves', 'another'),1
Bad Boy,('deserves', 'another', '..'),1
Bad Boy,('another', '..', 'So'),1
Bad Boy,('..', 'So', 'how'),1
Bad Boy,('So', 'how', 'about'),1
Bad Boy,('how', 'about', 'a'),1
Bad Boy,('about', 'a', 'drugs'),1
Bad Boy,('a', 'drugs', 'trade'),1
Bad Boy,('drugs', 'trade', '?'),1
Bad Boy,('trade', '?', 'Well'),1
Bad Boy,('?', 'Well', 'how'),1
Bad Boy,('Well', 'how', 'convenient'),1
Bad Boy,('how', 'convenient', '?'),1
Bad Boy,('convenient', '?', '\\nSo'),1
Bad Boy,('?', '\\nSo', 'what'),1
Bad Boy,('\\nSo', 'what', "'s"),1
Bad Boy,('what', "'s", 'the'),2
Bad Boy,("'s", 'the', 'price'),1
Bad Boy,('the', 'price', 'of'),1
Bad Boy,('price', 'of', 'that'),1
Bad Boy,('of', 'that', 'then'),1
Bad Boy,('that', 'then', '?'),1
Bad Boy,('then', '?', '≡ƒñ¼'),1
Bad Boy,('?', '≡ƒñ¼', 'fuck'),1
Bad Boy,('≡ƒñ¼', 'fuck', 'that'),1
Bad Boy,('fuck', 'that', "'s"),1
Bad Boy,('that', "'s", 'expensive'),1
Bad Boy,("'s", 'expensive', 'Ok'),1
Bad Boy,('expensive', 'Ok', 'I'),1
Bad Boy,('Ok', 'I', 'need'),1
Bad Boy,('I', 'need', 'time'),1
Bad Boy,('need', 'time', 'to'),1
Bad Boy,('time', 'to', 'find'),1
Bad Boy,('to', 'find', 'the'),1
Bad Boy,('find', 'the', 'cash'),1
Bad Boy,('the', 'cash', 'Ok'),1
Bad Boy,('cash', 'Ok', 'I'),1
Bad Boy,('Ok', 'I', 'can'),1
Bad Boy,('I', 'can', 'get'),1
Bad Boy,('can', 'get', 'the'),1
Bad Boy,('get', 'the', 'cash'),1
Bad Boy,('cash', '.', 'Just'),1
Bad Boy,('.', 'Just', 'need'),1
Bad Boy,('Just', 'need', '48hrs'),1
Bad Boy,('need', '48hrs', '.'),1
Bad Boy,('48hrs', '.', 'When'),1
Bad Boy,('.', 'When', 'can'),1
Bad Boy,('When', 'can', 'we'),1
Bad Boy,('can', 'we', 'trade'),1
Bad Boy,('we', 'trade', '?'),1
Bad Boy,('trade', '?', 'You'),1
Bad Boy,('?', 'You', 'ready'),1
Bad Boy,('You', 'ready', 'for'),1
Bad Boy,('ready', 'for', 'an'),1
Bad Boy,('for', 'an', 'exchange'),2
Bad Boy,('an', 'exchange', '?'),1
Bad Boy,('exchange', '?', 'Yes'),1
Bad Boy,('?', 'Yes', 'let'),1
Bad Boy,('Yes', 'let', "'s"),1
Bad Boy,('let', "'s", 'do'),1
Bad Boy,("'s", 'do', 'this'),1
Bad Boy,('do', 'this', '.'),1
Bad Boy,('this', '.', 'nan'),1
Bad Boy,('.', 'nan', 'Meet'),1
Bad Boy,('nan', 'Meet', 'me'),1
Bad Boy,('Meet', 'me', 'here'),1
Bad Boy,('me', 'here', 'in'),1
Bad Boy,('here', 'in', '30'),1
Bad Boy,('in', '30', 'mins'),1
Bad Boy,('30', 'mins', 'You'),1
Bad Boy,('mins', 'You', 'there'),1
Bad Boy,('You', 'there', 'yet'),1
Bad Boy,('there', 'yet', '.'),1
Bad Boy,('yet', '.', 'Getting'),1
Bad Boy,('.', 'Getting', 'nervous'),1
Bad Boy,('Getting', 'nervous', 'carrying'),1
Bad Boy,('nervous', 'carrying', 'this'),1
Bad Boy,('carrying', 'this', 'much'),1
Bad Boy,('this', 'much', 'cash'),1
Bad Boy,('much', 'cash', '..'),1
Bad Boy,('cash', '..', 'Yes'),1
Bad Boy,('..', 'Yes', 'ok'),1
Bad Boy,('Yes', 'ok', 'I'),2
Bad Boy,('ok', 'I', 'around'),1
Bad Boy,('I', 'around', 'the'),1
Bad Boy,('around', 'the', 'back'),1
Bad Boy,('the', 'back', 'of'),1
Bad Boy,('back', 'of', 'the'),1
Bad Boy,('of', 'the', 'shop'),1
Bad Boy,('the', 'shop', '...'),1
Bad Boy,('shop', '...', 'Black'),1
Bad Boy,('...', 'Black', 'BMW'),1
Bad Boy,('Black', 'BMW', 'nan'),1
Bad Boy,('BMW', 'nan', 'Here'),1
Bad Boy,('nan', 'Here', 'Glad'),1
Bad Boy,('Here', 'Glad', 'we'),1
Bad Boy,('Glad', 'we', 'can'),1
Bad Boy,('we', 'can', 'work'),1
Bad Boy,('can', 'work', 'together'),1
Bad Boy,('work', 'together', 'again'),1
Bad Boy,('together', 'again', '.'),1
Bad Boy,('again', '.', 'I'),1
Bad Boy,('.', 'I', "'ll"),1
Bad Boy,('I', "'ll", 'be'),1
Bad Boy,("'ll", 'be', 'back'),1
Bad Boy,('be', 'back', 'for'),1
Bad Boy,('back', 'for', 'more'),1
Bad Boy,('for', 'more', 'in'),1
Bad Boy,('more', 'in', 'due'),1
Bad Boy,('in', 'due', 'coursem'),1
Bad Boy,('due', 'coursem', 'Business'),1
Bad Boy,('coursem', 'Business', 'is'),1
Bad Boy,('Business', 'is', 'booming'),1
Bad Boy,('is', 'booming', '.'),1
Bad Boy,('booming', '.', 'Going'),1
Bad Boy,('.', 'Going', 'to'),1
Bad Boy,('Going', 'to', 'need'),1
Bad Boy,('to', 'need', 'another'),1
Bad Boy,('need', 'another', 'delivery'),1
Bad Boy,('another', 'delivery', 'in'),1
Bad Boy,('delivery', 'in', '2'),1
Bad Boy,('in', '2', 'weeks'),1
Bad Boy,('2', 'weeks', '.'),1
Bad Boy,('weeks', '.', 'Can'),1
Bad Boy,('.', 'Can', 'you'),1
Bad Boy,('Can', 'you', 'deliver'),1
Bad Boy,('you', 'deliver', '?'),1
Bad Boy,('deliver', '?', 'Make'),1
Bad Boy,('?', 'Make', 'it'),1
Bad Boy,('Make', 'it', 'a'),1
Bad Boy,('it', 'a', 'week'),1
Bad Boy,('a', 'week', '.'),1
Bad Boy,('week', '.', 'This'),1
Bad Boy,('.', 'This', 'stuff'),1
Bad Boy,('This', 'stuff', 'is'),1
Bad Boy,('stuff', 'is', 'selling'),1
Bad Boy,('is', 'selling', 'so'),1
Bad Boy,('selling', 'so', 'fast'),1
Bad Boy,('so', 'fast', 'I'),1
Bad Boy,('fast', 'I', 'ca'),1
Bad Boy,('I', 'ca', "n't"),1
Bad Boy,('ca', "n't", 'keep'),1
Bad Boy,("n't", 'keep', 'up'),1
Bad Boy,('keep', 'up', '.'),1
Bad Boy,('up', '.', 'Need'),1
Bad Boy,('.', 'Need', 'new'),1
Bad Boy,('Need', 'new', 'packages'),1
Bad Boy,('new', 'packages', 'asap'),1
Bad Boy,('packages', 'asap', 'No'),1
Bad Boy,('asap', 'No', 'man'),1
Bad Boy,('No', 'man', '..'),1
Bad Boy,('man', '..', 'stop'),1
Bad Boy,('..', 'stop', 'being'),1
Bad Boy,('stop', 'being', 'so'),1
Bad Boy,('being', 'so', 'paranoid'),1
Bad Boy,('so', 'paranoid', 'Yer'),1
Bad Boy,('paranoid', 'Yer', 'man'),1
Bad Boy,('Yer', 'man', '.'),1
Bad Boy,('man', '.', 'Which'),1
Bad Boy,('.', 'Which', 'bit'),1
Bad Boy,('Which', 'bit', 'of'),1
Bad Boy,('bit', 'of', 'that'),1
Bad Boy,('of', 'that', 'last'),1
Bad Boy,('that', 'last', 'message'),1
Bad Boy,('last', 'message', 'did'),1
Bad Boy,('message', 'did', "n't"),1
Bad Boy,('did', "n't", 'you'),1
Bad Boy,("n't", 'you', 'understand'),1
Bad Boy,('you', 'understand', '?'),1
Bad Boy,('understand', '?', 'I'),1
Bad Boy,('?', 'I', 'can'),2
Bad Boy,('I', 'can', 'sell'),1
Bad Boy,('can', 'sell', 'this'),1
Bad Boy,('sell', 'this', 'shit'),1
Bad Boy,('this', 'shit', 'all'),1
Bad Boy,('shit', 'all', 'day'),1
Bad Boy,('all', 'day', 'long'),1
Bad Boy,('day', 'long', '.'),1
Bad Boy,('long', '.', 'I'),1
Bad Boy,('.', 'I', 'am'),1
Bad Boy,('I', 'am', 'raking'),1
Bad Boy,('am', 'raking', 'in'),1
Bad Boy,('raking', 'in', 'cash'),1
Bad Boy,('in', 'cash', '...'),1
Bad Boy,('cash', '...', 'Give'),1
Bad Boy,('...', 'Give', 'me'),1
Bad Boy,('Give', 'me', 'a'),1
Bad Boy,('me', 'a', 'delivery'),1
Bad Boy,('a', 'delivery', 'date'),1
Bad Boy,('delivery', 'date', 'please'),1
Bad Boy,('date', 'please', '!'),1
Bad Boy,('please', '!', 'nan'),1
Bad Boy,('!', 'nan', 'I'),1
Bad Boy,('nan', 'I', 'need'),1
Bad Boy,('I', 'need', 'more'),1
Bad Boy,('need', 'more', 'white'),1
Bad Boy,('more', 'white', 'lines'),1
Bad Boy,('white', 'lines', ','),1
Bad Boy,('lines', ',', 'this'),1
Bad Boy,(',', 'this', 'big'),1
Bad Boy,('this', 'big', '!'),1
Bad Boy,('big', '!', 'Yes'),1
Bad Boy,('!', 'Yes', 'yes'),1
Bad Boy,('Yes', 'yes', 'yes'),1
Bad Boy,('yes', 'yes', 'How'),1
Bad Boy,('yes', 'How', 'much'),1
Bad Boy,('How', 'much', 'Yes'),1
Bad Boy,('much', 'Yes', 'deal'),1
Bad Boy,('Yes', 'deal', '.'),1
Bad Boy,('deal', '.', 'I'),2
Bad Boy,('.', 'I', 'get'),1
Bad Boy,('I', 'get', 'cash'),1
Bad Boy,('get', 'cash', 'in'),1
Bad Boy,('cash', 'in', '24hrs'),1
Bad Boy,('in', '24hrs', '.'),1
Bad Boy,('24hrs', '.', 'Can'),1
Bad Boy,('.', 'Can', 'we'),1
Bad Boy,('Can', 'we', 'meet'),1
Bad Boy,('we', 'meet', 'tomorrow'),1
Bad Boy,('meet', 'tomorrow', 'at'),1
Bad Boy,('tomorrow', 'at', 'location'),1
Bad Boy,('at', 'location', 'you'),1
Bad Boy,('location', 'you', 'choose'),1
Bad Boy,('you', 'choose', '?'),1
Bad Boy,('choose', '?', '?'),1
Bad Boy,('?', 'Ok', '1830hrs'),1
Bad Boy,('Ok', '1830hrs', 'ish'),1
Bad Boy,('1830hrs', 'ish', '@'),1
Bad Boy,('ish', '@', 'Barkaby'),1
Bad Boy,('@', 'Barkaby', 'Coop'),1
Bad Boy,('Barkaby', 'Coop', 'tomorrow'),1
Bad Boy,('Coop', 'tomorrow', 'night'),1
Bad Boy,('tomorrow', 'night', '.'),1
Bad Boy,('night', '.', 'The'),1
Bad Boy,('.', 'The', 'one'),1
Bad Boy,('The', 'one', 'by'),1
Bad Boy,('one', 'by', 'the'),1
Bad Boy,('by', 'the', 'train'),1
Bad Boy,('the', 'train', 'station'),1
Bad Boy,('train', 'station', '.'),1
Bad Boy,('station', '.', 'Is'),1
Bad Boy,('.', 'Is', 'that'),1
Bad Boy,('Is', 'that', 'the'),1
Bad Boy,('that', 'the', 'one'),1
Bad Boy,('the', 'one', 'at'),1
Bad Boy,('one', 'at', 'Jaktplan'),1
Bad Boy,('at', 'Jaktplan', '1'),1
Bad Boy,('Jaktplan', '1', '?'),1
Bad Boy,('1', '?', 'Ok'),1
Bad Boy,('?', 'Ok', 'are'),1
Bad Boy,('Ok', 'are', 'we'),1
Bad Boy,('are', 'we', 'still'),1
Bad Boy,('we', 'still', 'up'),1
Bad Boy,('still', 'up', 'for'),1
Bad Boy,('up', 'for', 'an'),1
Bad Boy,('an', 'exchange', 'this'),1
Bad Boy,('exchange', 'this', 'evening'),1
Bad Boy,('this', 'evening', '?'),1
Bad Boy,('evening', '?', '?'),1
Bad Boy,('?', '?', 'Yes'),1
Bad Boy,('?', 'Yes', 'obviously'),1
Bad Boy,('Yes', 'obviously', '.'),1
Bad Boy,('obviously', '.', '15,000kr'),1
Bad Boy,('.', '15,000kr', 'is'),1
Bad Boy,('15,000kr', 'is', 'the'),1
Bad Boy,('is', 'the', 'deal'),1
Bad Boy,('the', 'deal', '.'),1
Bad Boy,('I', 'will', 'be'),1
Bad Boy,('will', 'be', 'there'),1
Bad Boy,('be', 'there', '.'),1
Bad Boy,('there', '.', 'nan'),1
Bad Boy,('.', 'nan', 'Ok'),1
Bad Boy,('nan', 'Ok', '....'),1
Bad Boy,('Ok', '....', 'get'),1
Bad Boy,('....', 'get', 'there'),1
Bad Boy,('get', 'there', 'when'),1
Bad Boy,('there', 'when', 'I'),1
Bad Boy,('when', 'I', 'can'),1
Bad Boy,('I', 'can', '.'),1
Bad Boy,('can', '.', 'I'),1
Bad Boy,('.', 'I', 'come'),1
Bad Boy,('I', 'come', 'alone'),1
Bad Boy,('come', 'alone', 'by'),1
Bad Boy,('alone', 'by', 'train'),1
Bad Boy,('by', 'train', '..'),1
Bad Boy,('train', '..', 'Be'),1
Bad Boy,('..', 'Be', 'there'),1
Bad Boy,('Be', 'there', 'soon'),1
Bad Boy,('there', 'soon', 'man'),1
Bad Boy,('soon', 'man', '.'),1
Bad Boy,('man', '.', 'U'),1
Bad Boy,('.', 'U', 'got'),1
Bad Boy,('U', 'got', 'the'),1
Bad Boy,('got', 'the', 'gear'),1
Bad Boy,('the', 'gear', '?'),1
Bad Boy,('gear', '?', '?'),2
Bad Boy,('?', '?', 'Yep'),1
Bad Boy,('?', 'Yep', 'coming'),1
Bad Boy,('Yep', 'coming', 'now'),1
Bad Boy,('coming', 'now', '...'),1
Bad Boy,('now', '...', 'Pleasure'),1
Bad Boy,('...', 'Pleasure', 'doing'),1
Bad Boy,('with', 'you', 'again'),1
Bad Boy,('you', 'again', '...'),1
Bad Boy,('again', '...', 'Is'),1
Bad Boy,('...', 'Is', 'this'),1
Bad Boy,('Is', 'this', 'some'),1
Bad Boy,('this', 'some', 'sort'),1
Bad Boy,('some', 'sort', 'of'),1
Bad Boy,('sort', 'of', 'sick'),1
Bad Boy,('of', 'sick', 'April'),1
Bad Boy,('sick', 'April', 'Fools'),1
Bad Boy,('April', 'Fools', 'joke'),1
Bad Boy,('Fools', 'joke', '?'),1
Bad Boy,('joke', '?', '?'),1
Bad Boy,('?', '?', 'Really'),1
Bad Boy,('?', 'Really', 'ok'),1
Bad Boy,('Really', 'ok', '?'),1
Bad Boy,('ok', '?', 'You'),1
Bad Boy,('?', 'You', 'have'),1
Bad Boy,('You', 'have', 'my'),1
Bad Boy,('have', 'my', 'word'),1
Bad Boy,('my', 'word', '.'),1
Bad Boy,('word', '.', 'Just'),1
Bad Boy,('.', 'Just', 'make'),1
Bad Boy,('Just', 'make', 'sure'),1
Bad Boy,('make', 'sure', 'the'),1
Bad Boy,('sure', 'the', 'gear'),1
Bad Boy,('the', 'gear', 'keeps'),1
Bad Boy,('gear', 'keeps', 'flowing'),1
Bad Boy,('keeps', 'flowing', 'yer'),1
Bad Boy,('flowing', 'yer', '?'),1
Bad Boy,('yer', '?', 'Alright'),1
Bad Boy,('?', 'Alright', 'man'),1
Bad Boy,('Alright', 'man', '.'),1
Bad Boy,('man', '.', 'Whatever'),1
Bad Boy,('.', 'Whatever', 'you'),1
Bad Boy,('Whatever', 'you', 'say'),1
Bad Boy,('you', 'say', 'boss'),1
Bad Boy,('say', 'boss', '....'),1
Bad Boy,('boss', '....', 'nan'),1
Bad Boy,('....', 'nan', 'Just'),1
Bad Boy,('nan', 'Just', 'promise'),1
Bad Boy,('Just', 'promise', 'me'),1
Bad Boy,('promise', 'me', 'I'),1
Bad Boy,('me', 'I', 'can'),1
Bad Boy,('I', 'can', 'stay'),1
Bad Boy,('can', 'stay', 'in'),1
Bad Boy,('stay', 'in', 'business'),1
Bad Boy,('in', 'business', '....'),1
Bad Boy,('business', '....', 'https'),1
Bad Boy,('....', 'https', ':'),1
Bad Boy,('https', ':', '//images.app.goo.gl/ykj9WorVVQbVh3kd7'),1
Bad Boy,(':', '//images.app.goo.gl/ykj9WorVVQbVh3kd7', 'Getting'),1
Bad Boy,('//images.app.goo.gl/ykj9WorVVQbVh3kd7', 'Getting', 'nervous'),1
Bad Boy,('Getting', 'nervous', '.'),1
Bad Boy,('nervous', '.', 'Am'),1
Bad Boy,('.', 'Am', 'I'),1
Bad Boy,('Am', 'I', 'overthinking'),1
Bad Boy,('I', 'overthinking', 'things'),1
Bad Boy,('overthinking', 'things', '...'),1
Bad Boy,('things', '...', '?'),1
Bad Boy,('...', '?', 'nan'),1
Bad Boy,('?', 'nan', 'So'),1
Bad Boy,('nan', 'So', 'what'),1
Bad Boy,('So', 'what', "'s"),1
Bad Boy,("'s", 'the', 'plan'),1
Bad Boy,('the', 'plan', '?'),1
Bad Boy,('plan', '?', 'You'),1
Bad Boy,('?', 'You', 'buy'),1
Bad Boy,('You', 'buy', 'or'),1
Bad Boy,('buy', 'or', 'sell'),1
Bad Boy,('or', 'sell', '?'),1
Bad Boy,('sell', '?', 'I'),1
Bad Boy,('I', 'can', 'buy'),1
Bad Boy,('can', 'buy', 'that'),1
Bad Boy,('buy', 'that', '.'),1
Bad Boy,('that', '.', 'Looks'),1
Bad Boy,('.', 'Looks', 'good'),1
Bad Boy,('Looks', 'good', '.'),1
Bad Boy,('good', '.', '1000kr'),1
Bad Boy,('.', '1000kr', 'to'),1
Bad Boy,('1000kr', 'to', 'you'),1
Bad Boy,('you', 'my', 'good'),1
Bad Boy,('my', 'good', 'man'),1
Bad Boy,('good', 'man', '...'),1
Bad Boy,('man', '...', 'nan'),1
Bad Boy,('...', 'nan', 'I'),1
Bad Boy,('nan', 'I', 'got'),1
Bad Boy,('I', 'got', 'a'),1
Bad Boy,('got', 'a', 'few'),1
Bad Boy,('a', 'few', 'things'),1
Bad Boy,('few', 'things', 'to'),1
Bad Boy,('things', 'to', 'buy'),1
Bad Boy,('to', 'buy', 'and'),1
Bad Boy,('buy', 'and', 'sell'),1
Bad Boy,('and', 'sell', '.'),1
Bad Boy,('sell', '.', 'I'),1
Bad Boy,('.', 'I', 'can'),1
Bad Boy,('I', 'can', 'fence'),1
Bad Boy,('can', 'fence', 'some'),1
Bad Boy,('fence', 'some', 'of'),1
Bad Boy,('some', 'of', 'your'),1
Bad Boy,('of', 'your', 'gear'),1
Bad Boy,('your', 'gear', 'if'),1
Bad Boy,('gear', 'if', 'you'),1
Bad Boy,('if', 'you', 'like'),1
Bad Boy,('you', 'like', '?'),1
Bad Boy,('like', '?', 'What'),1
